200
10	273.5615166
10.904523	386.3730978
11.809045	-427.1502281
12.713568	-212.7715984
13.61809	48.76080572
14.522613	303.9949036
15.427136	754.6084762
16.331658	179.762238
17.236181	856.01494
18.140704	549.0093644
19.045226	867.8633379
19.949749	452.6232137
20.854271	149.132372
21.758794	-170.6486016
22.663317	546.6670495
23.567839	854.993477
24.472362	417.4357592
25.376884	344.1499418
26.281407	474.1095494
27.18593	175.725342
28.090452	464.2248692
28.994975	631.2341222
29.899497	763.3463557
30.80402	755.1410185
31.708543	1078.525874
32.613065	907.6704561
33.517588	1667.071055
34.422111	1077.952465
35.326633	1750.776766
36.231156	732.757421
37.135678	1306.298483
38.040201	1024.099666
38.944724	1436.868328
39.849246	1486.446738
40.753769	370.0564427
41.658291	787.2064928
42.562814	796.537051
43.467337	1631.407502
44.371859	2142.091226
45.276382	1448.468241
46.180905	1992.783801
47.085427	1947.258092
47.98995	1343.735767
48.894472	2024.655695
49.798995	1613.874075
50.703518	2643.915611
51.60804	2069.403923
52.512563	2851.570947
53.417085	2066.062663
54.321608	2577.617974
55.226131	2389.991084
56.130653	1654.678079
57.035176	2184.342261
57.939698	2950.131488
58.844221	2766.311078
59.748744	2418.256581
60.653266	2727.988094
61.557789	3201.902181
62.462312	2786.805163
63.366834	3725.983673
64.271357	3159.419307
65.175879	4306.979302
66.080402	3210.18983
66.984925	3870.720732
67.889447	3271.548563
68.79397	3735.04482
69.698492	3920.606286
70.603015	4472.793206
71.507538	4836.757198
72.41206	4705.727195
73.316583	4563.980151
74.221106	5208.758333
75.125628	5348.79218
76.030151	5212.604351
76.934673	5554.360497
77.839196	5641.796653
78.743719	5208.79919
79.648241	6102.189497
80.552764	5665.702686
81.457286	5849.560769
82.361809	6340.961292
83.266332	6300.690444
84.170854	6538.955148
85.075377	7009.656116
85.979899	7364.165351
86.884422	7004.022816
87.788945	7388.042493
88.693467	7310.846927
89.59799	7666.536518
90.502513	7910.783751
91.407035	7617.730956
92.311558	8140.239066
93.21608	8419.067351
94.120603	8339.679073
95.025126	9155.987909
95.929648	8289.572475
96.834171	8343.115495
97.738693	8012.722732
98.643216	9215.488528
99.547739	9265.529989
100.452261	8919.174633
101.356784	9365.818735
102.261307	9080.82659
103.165829	9121.59606
104.070352	9021.045965
104.974874	9110.664632
105.879397	8897.130026
106.78392	9933.009873
107.688442	8150.188943
108.592965	7718.904204
109.497487	7854.595
110.40201	7687.84824
111.306533	7758.201145
112.211055	7643.325021
113.115578	7378.468466
114.020101	7439.292515
114.924623	7103.126462
115.829146	6972.476578
116.733668	7113.165723
117.638191	6581.380766
118.542714	5223.933679
119.447236	4478.999737
120.351759	5533.797549
121.256281	4077.240086
122.160804	4576.481556
123.065327	4265.570561
123.969849	4895.368193
124.874372	3641.732604
125.778894	3176.967894
126.683417	3216.688783
127.58794	2955.508855
128.492462	2624.223736
129.396985	2089.612477
130.301508	1590.741461
131.20603	2006.88465
132.110553	1085.299941
133.015075	1001.702932
133.919598	1790.833385
134.824121	856.8729304
135.728643	785.3108029
136.633166	1042.584987
137.537688	364.9612983
138.442211	760.0053187
139.346734	24.51216594
140.251256	446.6866247
141.155779	143.102222
142.060302	-346.6030477
142.964824	-749.6404106
143.869347	-946.0074162
144.773869	-735.8984878
145.678392	-915.8052231
146.582915	-1006.625455
147.487437	-518.0732281
148.39196	-1149.440185
149.296482	-629.417267
150.201005	-1416.308219
151.105528	-859.89991
152.01005	-1561.272886
152.914573	-1334.736694
153.819095	-1063.781047
154.723618	-1705.932259
155.628141	-1771.480564
156.532663	-795.2099902
157.437186	-1286.203036
158.341709	-1912.939578
159.246231	-1499.192016
160.150754	-1962.112027
161.055276	-1548.58177
161.959799	-1282.079486
162.864322	-2583.191128
163.768844	-1501.753659
164.673367	-1345.772369
165.577889	-1961.868231
166.482412	-1266.882112
167.386935	-1954.606223
168.291457	-2556.839405
169.19598	-2973.592113
170.100503	-2202.944026
171.005025	-1772.895983
171.909548	-1948.719288
172.81407	-1915.767777
173.718593	-2338.915102
174.623116	-2040.112721
175.527638	-2793.998515
176.432161	-2426.398107
177.336683	-2452.205081
178.241206	-1888.757021
179.145729	-2112.49428
180.050251	-2590.99369
180.954774	-2105.700482
181.859296	-2388.346719
182.763819	-2374.092314
183.668342	-1724.392776
184.572864	-2034.436047
185.477387	-1907.843549
186.38191	-1696.161045
187.286432	-1984.552447
188.190955	-1820.164029
189.095477	-1755.663509
190	-1541.027215
