200
10.000000	19.48453972
10.904523	19.50547591
11.809045	19.48080274
12.713568	19.48206547
13.61809	19.51908711
14.522613	19.47842588
15.427136	19.49115497
16.331658	19.51209224
17.236181	19.4998533
18.140704	19.52741164
19.045226	19.52310571
19.949749	19.51155265
20.854271	19.4936381
21.758794	19.52314755
22.663317	19.48806228
23.567839	19.52322331
24.472362	19.53757224
25.376884	19.52921937
26.281407	19.54569043
27.18593	19.57188404
28.090452	19.55349903
28.994975	19.54415779
29.899497	19.5551229
30.80402	19.55454701
31.708543	19.52411691
32.613065	19.54553109
33.517588	19.58158196
34.422111	19.56058957
35.326633	19.57683523
36.231156	19.54966741
37.135678	19.57476627
38.040201	19.58941894
38.944724	19.55511153
39.849246	19.5929132
40.753769	19.58683896
41.658291	19.57634274
42.562814	19.59848134
43.467337	19.56649221
44.371859	19.56649718
45.276382	19.58977251
46.180905	19.59809581
47.085427	19.59923588
47.98995	19.59317001
48.894472	19.63752206
49.798995	19.60545694
50.703518	19.64384227
51.60804	19.66210677
52.512563	19.65164329
53.417085	19.65858645
54.321608	19.65445091
55.226131	19.6379255
56.130653	19.67135497
57.035176	19.69629513
57.939698	19.71680355
58.844221	19.67952034
59.748744	19.66132052
60.653266	19.7018379
61.557789	19.71128197
62.462312	19.70477164
63.366834	19.69200529
64.271357	19.7596076
65.175879	19.67887361
66.080402	19.72046077
66.984925	19.70978644
67.889447	19.7284587
68.79397	19.75235347
69.698492	19.75393747
70.603015	19.7423244
71.507538	19.77649026
72.41206	19.77833173
73.316583	19.78359515
74.221106	19.76719212
75.125628	19.80065251
76.030151	19.7974217
76.934673	19.8379167
77.839196	19.81359753
78.743719	19.81928991
79.648241	19.80127382
80.552764	19.77837583
81.457286	19.79956704
82.361809	19.79491481
83.266332	19.80138398
84.170854	19.82572971
85.075377	19.80598811
85.979899	19.80111961
86.884422	19.81210412
87.788945	19.81810027
88.693467	19.83007501
89.59799	19.8037846
90.502513	19.82880699
91.407035	19.8238623
92.311558	19.84773473
93.21608	19.8166291
94.120603	19.81691459
95.025126	19.79498379
95.929648	19.78889344
96.834171	19.81998535
97.738693	19.80651828
98.643216	19.81855399
99.547739	19.78814173
100.452261	19.83987539
101.356784	19.80134602
102.261307	19.81581713
103.165829	19.78694123
104.070352	19.78415457
104.974874	19.79667466
105.879397	19.78967784
106.78392	19.75228774
107.688442	19.73957682
108.592965	19.74338714
109.497487	19.7323286
110.40201	19.75638319
111.306533	19.74216637
112.211055	19.73797705
113.115578	19.71339736
114.020101	19.75027458
114.924623	19.73842833
115.829146	19.72284698
116.733668	19.73943171
117.638191	19.6970054
118.542714	19.71706233
119.447236	19.71052486
120.351759	19.70530882
121.256281	19.67891906
122.160804	19.6944399
123.065327	19.67273241
123.969849	19.66008044
124.874372	19.64892244
125.778894	19.68780222
126.683417	19.64575864
127.58794	19.65393322
128.492462	19.62860877
129.396985	19.64154629
130.301508	19.57903276
131.20603	19.61627024
132.110553	19.60479132
133.015075	19.60811036
133.919598	19.6191192
134.824121	19.6122554
135.728643	19.65219172
136.633166	19.5982498
137.537688	19.60006161
138.442211	19.56972003
139.346734	19.58676041
140.251256	19.56553452
141.155779	19.58811168
142.060302	19.60003854
142.964824	19.58706529
143.869347	19.56127292
144.773869	19.53897232
145.678392	19.59563869
146.582915	19.60328421
147.487437	19.56153407
148.39196	19.53591919
149.296482	19.57509167
150.201005	19.53624193
151.105528	19.53500005
152.01005	19.55801994
152.914573	19.50989228
153.819095	19.49518677
154.723618	19.53841476
155.628141	19.53464229
156.532663	19.52531536
157.437186	19.52992143
158.341709	19.53818915
159.246231	19.53282199
160.150754	19.49949368
161.055276	19.52347733
161.959799	19.50795733
162.864322	19.49165971
163.768844	19.47523398
164.673367	19.50847411
165.577889	19.48600145
166.482412	19.49106637
167.386935	19.47185081
168.291457	19.45428404
169.19598	19.48543073
170.100503	19.47823339
171.005025	19.50041833
171.909548	19.49009505
172.81407	19.49254822
173.718593	19.45473379
174.623116	19.44865071
175.527638	19.43975462
176.432161	19.47211087
177.336683	19.51479132
178.241206	19.47207906
179.145729	19.44041206
180.050251	19.46982862
180.954774	19.42911925
181.859296	19.42119991
182.763819	19.46116625
183.668342	19.42977804
184.572864	19.44924186
185.477387	19.46867208
186.38191	19.44699688
187.286432	19.45546045
188.190955	19.4038179
189.095477	19.44646998
190.000000	19.47363841
